Date,Series,Value
2011-11-19,MSNBC,0
2011-11-20,MSNBC,0
2011-11-21,MSNBC,0.0326
2011-11-22,MSNBC,0
2011-11-23,MSNBC,0.0220
2011-11-24,MSNBC,0.0327
2011-11-25,MSNBC,0.0405
2011-11-26,MSNBC,0
2011-11-27,MSNBC,0
2011-11-28,MSNBC,0
2011-11-29,MSNBC,0
2011-11-30,MSNBC,0
2011-12-01,MSNBC,0.0439
2011-12-02,MSNBC,0
2011-12-03,MSNBC,0
2011-12-04,MSNBC,0
2011-12-05,MSNBC,0
2011-12-06,MSNBC,0.0220
2011-12-07,MSNBC,0
2011-12-08,MSNBC,0
2011-12-09,MSNBC,0.0450
2011-12-10,MSNBC,0
2011-12-11,MSNBC,0
2011-12-12,MSNBC,0
2011-12-13,MSNBC,0
2011-12-14,MSNBC,0
2011-12-15,MSNBC,0.0226
2011-12-16,MSNBC,0
2011-12-17,MSNBC,0
2011-12-18,MSNBC,0
2011-12-19,MSNBC,0
2011-12-20,MSNBC,0
2011-12-21,MSNBC,0
2011-12-22,MSNBC,0
2011-12-23,MSNBC,0
2011-12-24,MSNBC,0.1104
2011-12-25,MSNBC,0
2011-12-26,MSNBC,0
2011-12-27,MSNBC,0.2030
2011-12-28,MSNBC,0
2011-12-29,MSNBC,0
2011-12-30,MSNBC,0
2011-12-31,MSNBC,0
2012-01-01,MSNBC,0.0898
2012-01-02,MSNBC,0
2012-01-03,MSNBC,0
2012-01-04,MSNBC,0
2012-01-05,MSNBC,0
2012-01-06,MSNBC,0
2012-01-07,MSNBC,0.0246
2012-01-08,MSNBC,0
2012-01-09,MSNBC,0
2012-01-10,MSNBC,0.0444
2012-01-11,MSNBC,0.0233
2012-01-12,MSNBC,0.0453
2012-01-13,MSNBC,0.1357
2012-01-14,MSNBC,0.0527
2012-01-15,MSNBC,0.0858
2012-01-16,MSNBC,0
2012-01-17,MSNBC,0.0226
2012-01-18,MSNBC,0
2012-01-19,MSNBC,0
2012-01-20,MSNBC,0
2012-01-21,MSNBC,0
2012-01-22,MSNBC,0
2012-01-23,MSNBC,0
2012-01-24,MSNBC,0
2012-01-25,MSNBC,0
2012-01-26,MSNBC,0
2012-01-27,MSNBC,0.0222
2012-01-28,MSNBC,0
2012-01-29,MSNBC,0
2012-01-30,MSNBC,0.1698
2012-01-31,MSNBC,0.3822
2012-02-01,MSNBC,0
2012-02-02,MSNBC,0
2012-02-03,MSNBC,0
2012-02-04,MSNBC,0
2012-02-05,MSNBC,0.1905
2012-02-06,MSNBC,0.2007
2012-02-07,MSNBC,0.0445
2012-02-08,MSNBC,0
2012-02-09,MSNBC,0
2012-02-10,MSNBC,0.0884
2012-02-11,MSNBC,0
2012-02-12,MSNBC,0
2012-02-13,MSNBC,0
2012-02-14,MSNBC,0
2012-02-15,MSNBC,0.0223
2012-02-16,MSNBC,0.0222
2012-02-17,MSNBC,0
2012-02-18,MSNBC,0
2012-02-19,MSNBC,0.0637
2012-02-20,MSNBC,0
2012-02-21,MSNBC,0
2012-02-22,MSNBC,0
2012-02-23,MSNBC,0.0445
2012-02-24,MSNBC,0
2012-02-25,MSNBC,0.0434
2012-02-26,MSNBC,0
2012-02-27,MSNBC,0.1324
2012-02-28,MSNBC,0.0219
2012-02-29,MSNBC,0.0924
2012-03-01,MSNBC,0.0218
2012-03-02,MSNBC,0.0873
2012-03-03,MSNBC,0
2012-03-04,MSNBC,0
2012-03-05,MSNBC,0
2012-03-06,MSNBC,0
2012-03-07,MSNBC,0
2012-03-08,MSNBC,0
2012-03-09,MSNBC,0
2012-03-10,MSNBC,0
2012-03-11,MSNBC,0
2012-03-12,MSNBC,0
2012-03-13,MSNBC,0
2012-03-14,MSNBC,0
2012-03-15,MSNBC,0
2012-03-16,MSNBC,0.0220
2012-03-17,MSNBC,0
2012-03-18,MSNBC,0
2012-03-19,MSNBC,0
2012-03-20,MSNBC,0
2012-03-21,MSNBC,0.0902
2012-03-22,MSNBC,0.1094
2012-03-23,MSNBC,0.1540
2012-03-24,MSNBC,0.1880
2012-03-25,MSNBC,0
2012-03-26,MSNBC,0.0310
2012-03-27,MSNBC,0
2012-03-28,MSNBC,0
2012-03-29,MSNBC,0.0672
2012-03-30,MSNBC,0.0222
2012-03-31,MSNBC,0
2012-04-01,MSNBC,0.1989
2012-04-02,MSNBC,0.0309
2012-04-03,MSNBC,0
2012-04-04,MSNBC,0.1158
2012-04-05,MSNBC,0.0448
2012-04-06,MSNBC,0
2012-04-07,MSNBC,0
2012-04-08,MSNBC,0
2012-04-09,MSNBC,0
2012-04-10,MSNBC,0
2012-04-11,MSNBC,0
2012-04-12,MSNBC,0.1097
2012-04-13,MSNBC,0.3124
2012-04-14,MSNBC,0.3772
2012-04-15,MSNBC,0.3213
2012-04-16,MSNBC,0.1272
2012-04-17,MSNBC,0.0445
2012-04-18,MSNBC,0.1319
2012-04-19,MSNBC,0.0886
2012-04-20,MSNBC,0.0658
2012-04-21,MSNBC,0
2012-04-22,MSNBC,0
2012-04-23,MSNBC,0.1248
2012-04-24,MSNBC,0.0906
2012-04-25,MSNBC,0
2012-04-26,MSNBC,0.0223
2012-04-27,MSNBC,0
2012-04-28,MSNBC,0
2012-04-29,MSNBC,0
2012-04-30,MSNBC,0
2012-05-01,MSNBC,0.0653
2012-05-02,MSNBC,0.0437
2012-05-03,MSNBC,0
2012-05-04,MSNBC,0
2012-05-05,MSNBC,0
2012-05-06,MSNBC,0.0641
2012-05-07,MSNBC,0.0303
2012-05-08,MSNBC,0.0438
2012-05-09,MSNBC,0.0440
2012-05-10,MSNBC,0
2012-05-11,MSNBC,0
2012-05-12,MSNBC,0.0463
2012-05-13,MSNBC,0
2012-05-14,MSNBC,0
2012-05-15,MSNBC,0
2012-05-16,MSNBC,0
2012-05-17,MSNBC,0
2012-05-18,MSNBC,0
2012-05-19,MSNBC,0.0693
2012-05-20,MSNBC,0
2012-05-21,MSNBC,0
2012-05-22,MSNBC,0
2012-05-23,MSNBC,0
2012-05-24,MSNBC,0
2012-05-25,MSNBC,0
2012-05-26,MSNBC,0
2012-05-27,MSNBC,0
2012-05-28,MSNBC,0
2012-05-29,MSNBC,0
2012-05-30,MSNBC,0
2012-05-31,MSNBC,0
2012-06-01,MSNBC,0.0442
2012-06-02,MSNBC,0
2012-06-03,MSNBC,0
2012-06-04,MSNBC,0
2012-06-05,MSNBC,0
2012-06-06,MSNBC,0
2012-06-07,MSNBC,0
2012-06-08,MSNBC,0
2012-06-09,MSNBC,0
2012-06-10,MSNBC,0
2012-06-11,MSNBC,0
2012-06-12,MSNBC,0.0222
2012-06-13,MSNBC,0
2012-06-14,MSNBC,0.1113
2012-06-15,MSNBC,0.0226
2012-06-16,MSNBC,0
2012-06-17,MSNBC,0
2012-06-18,MSNBC,0
2012-06-19,MSNBC,0.1964
2012-06-20,MSNBC,0.0438
2012-06-21,MSNBC,0.7572
2012-06-22,MSNBC,0.6987
2012-06-23,MSNBC,0.0472
2012-06-24,MSNBC,0
2012-06-25,MSNBC,0.0312
2012-06-26,MSNBC,0.1801
2012-06-27,MSNBC,0.4836
2012-06-28,MSNBC,0.4240
2012-06-29,MSNBC,0.1837
2012-06-30,MSNBC,0.0976
2012-07-01,MSNBC,0.0705
2012-07-02,MSNBC,0
2012-07-03,MSNBC,0
2012-07-04,MSNBC,0
2012-07-05,MSNBC,0
2012-07-06,MSNBC,0
2012-07-07,MSNBC,0
2012-07-08,MSNBC,0
2012-07-09,MSNBC,0
2012-07-10,MSNBC,0.0904
2012-07-11,MSNBC,0
2012-07-12,MSNBC,0
2012-07-13,MSNBC,0
2012-07-14,MSNBC,0
2012-07-15,MSNBC,0
2012-07-16,MSNBC,0
2012-07-17,MSNBC,0
2012-07-18,MSNBC,0
2012-07-19,MSNBC,0.0446
2012-07-20,MSNBC,0.9749
2012-07-21,MSNBC,0.9188
2012-07-22,MSNBC,1.5172
2012-07-23,MSNBC,3.5769
2012-07-24,MSNBC,2.4237
2012-07-25,MSNBC,0.8945
2012-07-26,MSNBC,1.6489
2012-07-27,MSNBC,0.4434
2012-07-28,MSNBC,0.3958
2012-07-29,MSNBC,0
2012-07-30,MSNBC,0.0889
2012-07-31,MSNBC,0.3249
2012-08-01,MSNBC,0
2012-08-02,MSNBC,0
2012-08-03,MSNBC,0.2924
2012-08-04,MSNBC,0
2012-08-05,MSNBC,0
2012-08-06,MSNBC,0
2012-08-07,MSNBC,0.2111
2012-08-08,MSNBC,0
2012-08-09,MSNBC,0.0717
2012-08-10,MSNBC,0
2012-08-11,MSNBC,0
2012-08-12,MSNBC,0
2012-08-13,MSNBC,0.0318
2012-08-14,MSNBC,0.0226
2012-08-15,MSNBC,0
2012-08-16,MSNBC,0
2012-08-17,MSNBC,0
2012-08-18,MSNBC,0.0491
2012-08-19,MSNBC,0.0652
2012-08-20,MSNBC,0
2012-08-21,MSNBC,0
2012-08-22,MSNBC,0
2012-08-23,MSNBC,0
2012-08-24,MSNBC,0.2049
2012-08-25,MSNBC,0.0497
2012-08-26,MSNBC,0
2012-08-27,MSNBC,0
2012-08-28,MSNBC,0
2012-08-29,MSNBC,0
2012-08-30,MSNBC,0
2012-08-31,MSNBC,0.0224
2012-09-01,MSNBC,0
2012-09-02,MSNBC,0
2012-09-03,MSNBC,0
2012-09-04,MSNBC,0
2012-09-05,MSNBC,0
2012-09-06,MSNBC,0
2012-09-07,MSNBC,0
2012-09-08,MSNBC,0.0488
2012-09-09,MSNBC,0
2012-09-10,MSNBC,0
2012-09-11,MSNBC,0
2012-09-12,MSNBC,0
2012-09-13,MSNBC,0
2012-09-14,MSNBC,0
2012-09-15,MSNBC,0
2012-09-16,MSNBC,0
2012-09-17,MSNBC,0
2012-09-18,MSNBC,0
2012-09-19,MSNBC,0
2012-09-20,MSNBC,0.0219
2012-09-21,MSNBC,0
2012-09-22,MSNBC,0
2012-09-23,MSNBC,0
2012-09-24,MSNBC,0
2012-09-25,MSNBC,0
2012-09-26,MSNBC,0
2012-09-27,MSNBC,0
2012-09-28,MSNBC,0.0223
2012-09-29,MSNBC,0
2012-09-30,MSNBC,0.0531
2012-10-01,MSNBC,0
2012-10-02,MSNBC,0.1143
2012-10-03,MSNBC,0.1158
2012-10-04,MSNBC,0
2012-10-05,MSNBC,0
2012-10-06,MSNBC,0.0305
2012-10-07,MSNBC,0.1098
2012-10-08,MSNBC,0
2012-10-09,MSNBC,0.0685
2012-10-10,MSNBC,0.0689
2012-10-11,MSNBC,0
2012-10-12,MSNBC,0
2012-10-13,MSNBC,0
2012-10-14,MSNBC,0.1101
2012-10-15,MSNBC,0.0314
2012-10-16,MSNBC,0
2012-10-17,MSNBC,0.1548
2012-10-18,MSNBC,0.0225
2012-10-19,MSNBC,0
2012-10-20,MSNBC,0.0301
2012-10-21,MSNBC,0.2139
2012-10-22,MSNBC,0
2012-10-23,MSNBC,0.0224
2012-10-24,MSNBC,0
2012-10-25,MSNBC,0
2012-10-26,MSNBC,0
2012-10-27,MSNBC,0
2012-10-28,MSNBC,0
2012-10-29,MSNBC,0.0637
2012-10-30,MSNBC,0
2012-10-31,MSNBC,0
2012-11-01,MSNBC,0
2012-11-02,MSNBC,0
2012-11-03,MSNBC,0.0465
2012-11-04,MSNBC,0.0252
2012-11-05,MSNBC,0
2012-11-06,MSNBC,0.0275
2012-11-07,MSNBC,0
2012-11-08,MSNBC,0
2012-11-09,MSNBC,0
2012-11-10,MSNBC,0
2012-11-11,MSNBC,0
2012-11-12,MSNBC,0
2012-11-13,MSNBC,0.0224
2012-11-14,MSNBC,0
2012-11-15,MSNBC,0.0671
2012-11-16,MSNBC,0.2235
2012-11-17,MSNBC,0
2012-11-18,MSNBC,0
2012-11-19,MSNBC,0
2012-11-20,MSNBC,0.0902
2012-11-21,MSNBC,0
2012-11-22,MSNBC,0
2012-11-23,MSNBC,0
2012-11-24,MSNBC,0
2012-11-25,MSNBC,0
2012-11-26,MSNBC,0
2012-11-27,MSNBC,0.0680
2012-11-28,MSNBC,0
2012-11-29,MSNBC,0
2012-11-30,MSNBC,0.0455
2012-12-01,MSNBC,0
2012-12-02,MSNBC,0
2012-12-03,MSNBC,0.0997
2012-12-04,MSNBC,0.2907
2012-12-05,MSNBC,0.3951
2012-12-06,MSNBC,0.0227
2012-12-07,MSNBC,0.0662
2012-12-08,MSNBC,0
2012-12-09,MSNBC,0.6757
2012-12-10,MSNBC,0
2012-12-11,MSNBC,0.1359
2012-12-12,MSNBC,0.1350
2012-12-13,MSNBC,0
2012-12-14,MSNBC,0.9661
2012-12-15,MSNBC,2.4643
2012-12-16,MSNBC,2.1785
2012-12-17,MSNBC,3.2893
2012-12-18,MSNBC,3.7235
2012-12-19,MSNBC,2.3025
2012-12-20,MSNBC,1.8043
2012-12-21,MSNBC,1.2597
2012-12-22,MSNBC,1.1507
2012-12-23,MSNBC,2.6544
2012-12-24,MSNBC,2.2447
2012-12-25,MSNBC,0.7112
2012-12-26,MSNBC,0.6847
2012-12-27,MSNBC,0.7669
2012-12-28,MSNBC,0.3766
2012-12-29,MSNBC,0.3079
2012-12-30,MSNBC,0.7363
2012-12-31,MSNBC,1.5664
2013-01-01,MSNBC,0.2429
2013-01-02,MSNBC,0.4920
2013-01-03,MSNBC,0.8212
2013-01-04,MSNBC,0.1186
2013-01-05,MSNBC,0.4900
2013-01-06,MSNBC,1.1732
2013-01-07,MSNBC,0.7336
2013-01-08,MSNBC,2.0188
2013-01-09,MSNBC,1.3122
2013-01-10,MSNBC,1.0984
2013-01-11,MSNBC,1.4398
2013-01-12,MSNBC,1.7153
2013-01-13,MSNBC,1.2920
2013-01-14,MSNBC,2.1470
2013-01-15,MSNBC,1.4371
2013-01-16,MSNBC,2.3158
2013-01-17,MSNBC,2.7015
2013-01-18,MSNBC,1.3084
2013-01-19,MSNBC,1.5414
2013-01-20,MSNBC,1.5477
2013-01-21,MSNBC,1.1392
2013-01-22,MSNBC,0.7022
2013-01-23,MSNBC,0.5293
2013-01-24,MSNBC,0.8859
2013-01-25,MSNBC,1.3196
2013-01-26,MSNBC,0.5028
2013-01-27,MSNBC,0.5200
2013-01-28,MSNBC,0.7944
2013-01-29,MSNBC,0.5535
2013-01-30,MSNBC,1.0493
2013-01-31,MSNBC,0.9176
2013-02-01,MSNBC,0.4480
2013-02-02,MSNBC,0.3444
2013-02-03,MSNBC,1.1936
2013-02-04,MSNBC,1.4210
2013-02-05,MSNBC,1.0300
2013-02-06,MSNBC,0.5223
2013-02-07,MSNBC,0.7610
2013-02-08,MSNBC,0.6699
2013-02-09,MSNBC,0.3898
2013-02-10,MSNBC,0.6303
2013-02-11,MSNBC,0.9211
2013-02-12,MSNBC,0.8378
2013-02-13,MSNBC,0.7983
2013-02-14,MSNBC,0.4354
2013-02-15,MSNBC,0.8202
2013-02-16,MSNBC,0.8782
2013-02-17,MSNBC,0.9963
2013-02-18,MSNBC,0.6521
2013-02-19,MSNBC,0.2990
2013-02-20,MSNBC,0.4820
2013-02-21,MSNBC,0.4559
2013-02-22,MSNBC,0.5388
2013-02-23,MSNBC,0.6667
2013-02-24,MSNBC,0.6214
2013-02-25,MSNBC,0.2299
2013-02-26,MSNBC,0.3940
2013-02-27,MSNBC,0.5397
2013-02-28,MSNBC,0.7743
2013-03-01,MSNBC,0.1541
2013-03-02,MSNBC,0.3802
2013-03-03,MSNBC,0.1528
2013-03-04,MSNBC,0.3651
2013-03-05,MSNBC,0.2848
2013-03-06,MSNBC,0.5663
2013-03-07,MSNBC,0.7541
2013-03-08,MSNBC,0.0880
2013-03-09,MSNBC,0.6039
2013-03-10,MSNBC,0.2034
2013-03-11,MSNBC,0.2429
2013-03-12,MSNBC,0.2398
2013-03-13,MSNBC,0.1961
2013-03-14,MSNBC,0.1529
2013-03-15,MSNBC,0.2814
2013-03-16,MSNBC,0.2406
2013-03-17,MSNBC,0.5176
2013-03-18,MSNBC,0.2736
2013-03-19,MSNBC,0.2838
2013-03-20,MSNBC,0.4809
2013-03-21,MSNBC,0.6442
2013-03-22,MSNBC,0.6090
2013-03-23,MSNBC,0.9052
2013-03-24,MSNBC,1.1323
2013-03-25,MSNBC,1.8989
2013-03-26,MSNBC,0.8463
2013-03-27,MSNBC,0.7149
2013-03-28,MSNBC,1.3589
2013-03-29,MSNBC,1.0886
2013-03-30,MSNBC,0.9413
2013-03-31,MSNBC,1.5996
2013-04-01,MSNBC,0.9788
2013-04-02,MSNBC,1.0717
2013-04-03,MSNBC,1.0848
2013-04-04,MSNBC,1.3342
2013-04-05,MSNBC,0.4229
2013-04-06,MSNBC,0.4178
2013-04-07,MSNBC,1.0949
2013-04-08,MSNBC,1.4894
2013-04-09,MSNBC,1.5595
2013-04-10,MSNBC,1.1931
2013-04-11,MSNBC,1.5991
2013-04-12,MSNBC,1.2787
2013-04-13,MSNBC,1.3175
2013-04-14,MSNBC,1.1236
2013-04-15,MSNBC,1.5467
2013-04-16,MSNBC,0.1279
2013-04-17,MSNBC,0.2849
2013-04-18,MSNBC,0.6231
2013-04-19,MSNBC,0.0966
2013-04-20,MSNBC,0.0751
2013-04-21,MSNBC,0.4211
2013-04-22,MSNBC,0.2844
2013-04-23,MSNBC,0.5783
2013-04-24,MSNBC,0.2428
2013-04-25,MSNBC,0.0426
2013-04-26,MSNBC,0.1737
2013-04-27,MSNBC,0.5238
2013-04-28,MSNBC,0.1031
2013-04-29,MSNBC,0.4244
2013-04-30,MSNBC,0.4843
2013-05-01,MSNBC,0.7694
2013-05-02,MSNBC,0.3859
2013-05-03,MSNBC,0.8213
2013-05-04,MSNBC,1.0022
2013-05-05,MSNBC,0.7649
2013-05-06,MSNBC,0.6144
2013-05-07,MSNBC,0.4698
2013-05-08,MSNBC,0.0424
2013-05-09,MSNBC,0.3022
2013-05-10,MSNBC,0.1729
2013-05-11,MSNBC,0.1390
2013-05-12,MSNBC,0.3758
2013-05-13,MSNBC,0.0897
2013-05-14,MSNBC,0.2999
2013-05-15,MSNBC,0.0645
2013-05-16,MSNBC,0.0428
2013-05-17,MSNBC,0.0426
2013-05-18,MSNBC,0.2397
2013-05-19,MSNBC,0.2311
2013-05-20,MSNBC,0.0294
2013-05-21,MSNBC,0
2013-05-22,MSNBC,0
2013-05-23,MSNBC,0
2013-05-24,MSNBC,0
2013-05-25,MSNBC,0.0345
2013-05-26,MSNBC,0.0473
2013-05-27,MSNBC,0
2013-05-28,MSNBC,0.2401
2013-05-29,MSNBC,0.1723
2013-05-30,MSNBC,0.9977
2013-05-31,MSNBC,1.0377
2013-06-01,MSNBC,0.2065
2013-06-02,MSNBC,0
2013-06-03,MSNBC,0.3667
2013-06-04,MSNBC,0.1741
2013-06-05,MSNBC,0.1109
2013-06-06,MSNBC,0.0646
2013-06-07,MSNBC,0.0442
2013-06-08,MSNBC,0.1038
2013-06-09,MSNBC,0.2844
2013-06-10,MSNBC,0.1018
2013-06-11,MSNBC,0.1498
2013-06-12,MSNBC,0.1300
2013-06-13,MSNBC,0.3253
2013-06-14,MSNBC,0.1952
2013-06-15,MSNBC,0.0346
2013-06-16,MSNBC,0.7508
2013-06-17,MSNBC,0.2746
2013-06-18,MSNBC,0.2583
2013-06-19,MSNBC,0.1081
2013-06-20,MSNBC,0
2013-06-21,MSNBC,0.1742
2013-06-22,MSNBC,0.1740
2013-06-23,MSNBC,0
2013-06-24,MSNBC,0.1809
2013-06-25,MSNBC,0.0646
2013-06-26,MSNBC,0.0211
2013-06-27,MSNBC,0
2013-06-28,MSNBC,0
2013-06-29,MSNBC,0.0697
2013-06-30,MSNBC,0.0475
2013-07-01,MSNBC,0.0898
2013-07-02,MSNBC,0
2013-07-03,MSNBC,0.0214
2013-07-04,MSNBC,0.1065
2013-07-05,MSNBC,0.1072
2013-07-06,MSNBC,0.3433
2013-07-07,MSNBC,0.1447
2013-07-08,MSNBC,0
2013-07-09,MSNBC,0
2013-07-10,MSNBC,0
2013-07-11,MSNBC,0.0210
2013-07-12,MSNBC,0
2013-07-13,MSNBC,0.3401
2013-07-14,MSNBC,0.0467
2013-07-15,MSNBC,0.3930
2013-07-16,MSNBC,0.1087
2013-07-17,MSNBC,0.0867
2013-07-18,MSNBC,0.1081
2013-07-19,MSNBC,0.1081
2013-07-20,MSNBC,0.0346
2013-07-21,MSNBC,0.1393
2013-07-22,MSNBC,0
2013-07-23,MSNBC,0.0852
2013-07-24,MSNBC,0
2013-07-25,MSNBC,0
2013-07-26,MSNBC,0.0214
2013-07-27,MSNBC,0.0724
2013-07-28,MSNBC,0
2013-07-29,MSNBC,0.0307
2013-07-30,MSNBC,0
2013-07-31,MSNBC,0.0647
2013-08-01,MSNBC,0.0642
2013-08-02,MSNBC,0
2013-08-03,MSNBC,0.1090
2013-08-04,MSNBC,1.0837
2013-08-05,MSNBC,0.1199
2013-08-06,MSNBC,0.0420
2013-08-07,MSNBC,0.0214
2013-08-08,MSNBC,0.0211
2013-08-09,MSNBC,0.0212
2013-08-10,MSNBC,0.1046
2013-08-11,MSNBC,0
2013-08-12,MSNBC,0.0303
2013-08-13,MSNBC,0.0216
2013-08-14,MSNBC,0
2013-08-15,MSNBC,0.1086
2013-08-16,MSNBC,0.1087
2013-08-17,MSNBC,0.0421
2013-08-18,MSNBC,0.0974
2013-08-19,MSNBC,0.0305
2013-08-20,MSNBC,0.2546
2013-08-21,MSNBC,0.2820
2013-08-22,MSNBC,0.1931
2013-08-23,MSNBC,0.0846
2013-08-24,MSNBC,0.0670
2013-08-25,MSNBC,0.0559
2013-08-26,MSNBC,0
2013-08-27,MSNBC,0
2013-08-28,MSNBC,0.0645
2013-08-29,MSNBC,0.1099
2013-08-30,MSNBC,0.0213
2013-08-31,MSNBC,0.0372
2013-09-01,MSNBC,0
2013-09-02,MSNBC,0
2013-09-03,MSNBC,0
2013-09-04,MSNBC,0
2013-09-05,MSNBC,0
2013-09-06,MSNBC,0.0214
2013-09-07,MSNBC,0.0440
2013-09-08,MSNBC,0.3653
2013-09-09,MSNBC,0.1215
2013-09-10,MSNBC,0.0645
2013-09-11,MSNBC,0.2542
2013-09-12,MSNBC,0.4573
2013-09-13,MSNBC,0.3072
2013-09-14,MSNBC,0.5928
2013-09-15,MSNBC,0
2013-09-16,MSNBC,0.1131
2013-09-17,MSNBC,0.9795
2013-09-18,MSNBC,1.1001
2013-09-19,MSNBC,0.2163
2013-09-20,MSNBC,0.1072
2013-09-21,MSNBC,0.2588
2013-09-22,MSNBC,0.7176
2013-09-23,MSNBC,0.8629
2013-09-24,MSNBC,0
2013-09-25,MSNBC,0.1303
2013-09-26,MSNBC,0.0647
2013-09-27,MSNBC,0.0218
2013-09-28,MSNBC,0
2013-09-29,MSNBC,0
2013-09-30,MSNBC,0
2013-10-01,MSNBC,0.0221
2013-10-02,MSNBC,0
2013-10-03,MSNBC,0.0213
2013-10-04,MSNBC,0
2013-10-05,MSNBC,0.0368
2013-10-06,MSNBC,0.1267
2013-10-07,MSNBC,0.0657
2013-10-08,MSNBC,0.1090
2013-10-09,MSNBC,0
2013-10-10,MSNBC,0.0659
2013-10-11,MSNBC,0.0442
2013-10-12,MSNBC,0.0326
2013-10-13,MSNBC,0
2013-10-14,MSNBC,0.0309
2013-10-15,MSNBC,0.0857
2013-10-16,MSNBC,0.0658
2013-10-17,MSNBC,0.0215
2013-10-18,MSNBC,0
2013-10-19,MSNBC,0.0346
2013-10-20,MSNBC,0.0514
2013-10-21,MSNBC,0.1206
2013-10-22,MSNBC,0.1977
2013-10-23,MSNBC,0.0220
2013-10-24,MSNBC,0.0218
2013-10-25,MSNBC,0.0216
2013-10-26,MSNBC,0.0690
2013-10-27,MSNBC,0.0512
2013-10-28,MSNBC,0
2013-10-29,MSNBC,0.0212
2013-10-30,MSNBC,0.0624
2013-10-31,MSNBC,0
2013-11-01,MSNBC,0.1263
2013-11-02,MSNBC,0.0338
2013-11-03,MSNBC,0
2013-11-04,MSNBC,0.0320
2013-11-05,MSNBC,0.1489
2013-11-06,MSNBC,0.1093
2013-11-07,MSNBC,0.1529
2013-11-08,MSNBC,0.1933
2013-11-09,MSNBC,0.1602
2013-11-10,MSNBC,0.1508
2013-11-11,MSNBC,0.1946
2013-11-12,MSNBC,0.1946
2013-11-13,MSNBC,0.0869
2013-11-14,MSNBC,0
2013-11-15,MSNBC,0.1295
2013-11-16,MSNBC,0.0973
2013-11-17,MSNBC,0.1029
2013-11-18,MSNBC,0.0661
2013-11-19,MSNBC,0.0218
2013-11-20,MSNBC,0
2013-11-21,MSNBC,0.0217
2013-11-22,MSNBC,0.0217
2013-11-23,MSNBC,0.1132
2013-11-24,MSNBC,0.0517
2013-11-25,MSNBC,0
2013-11-26,MSNBC,0.1297
2013-11-27,MSNBC,0
2013-11-28,MSNBC,0.2106
2013-11-29,MSNBC,0.1836
2013-11-30,MSNBC,0.0490
2013-12-01,MSNBC,0.1046
2013-12-02,MSNBC,0.1635
2013-12-03,MSNBC,0.1933
2013-12-04,MSNBC,0.1544
2013-12-05,MSNBC,0.0436
2013-12-06,MSNBC,0.0434
2013-12-07,MSNBC,0
2013-12-08,MSNBC,0.4092
2013-12-09,MSNBC,0
2013-12-10,MSNBC,0.0845
2013-12-11,MSNBC,0.2615
2013-12-12,MSNBC,0.3038
2013-12-13,MSNBC,0.7901
2013-12-14,MSNBC,0.8284
2013-12-15,MSNBC,0.3046
2013-12-16,MSNBC,0.3530
2013-12-17,MSNBC,0.1294
2013-12-18,MSNBC,0.0891
2013-12-19,MSNBC,0.1315
2013-12-20,MSNBC,0.0454
2013-12-21,MSNBC,0
2013-12-22,MSNBC,0.2581
2013-12-23,MSNBC,0.1762
2013-12-24,MSNBC,0.2092
2013-12-25,MSNBC,0
2013-12-26,MSNBC,0.2850
2013-12-27,MSNBC,0.1400
2013-12-28,MSNBC,0
2013-12-29,MSNBC,0
2013-12-30,MSNBC,0.2601
2013-12-31,MSNBC,0.1935
2014-01-01,MSNBC,0.3536
2014-01-02,MSNBC,0
2014-01-03,MSNBC,0.0683
2014-01-04,MSNBC,0.2151
2014-01-05,MSNBC,0.1070
2014-01-06,MSNBC,0
2014-01-07,MSNBC,0
2014-01-08,MSNBC,0.0217
2014-01-09,MSNBC,0.0426
2014-01-10,MSNBC,0
2014-01-11,MSNBC,0
2014-01-12,MSNBC,0
2014-01-13,MSNBC,0.0632
2014-01-14,MSNBC,0
2014-01-15,MSNBC,0.1929
2014-01-16,MSNBC,0.0215
2014-01-17,MSNBC,0
2014-01-18,MSNBC,0
2014-01-19,MSNBC,0
2014-01-20,MSNBC,0
2014-01-21,MSNBC,0
2014-01-22,MSNBC,0
2014-01-23,MSNBC,0.0643
2014-01-24,MSNBC,0.0432
2014-01-25,MSNBC,0.2936
2014-01-26,MSNBC,0.1481
2014-01-27,MSNBC,0.4430
2014-01-28,MSNBC,0.0852
2014-01-29,MSNBC,0.1060
2014-01-30,MSNBC,0.0215
2014-01-31,MSNBC,0.0211
2014-02-01,MSNBC,0
2014-02-02,MSNBC,0.0492
2014-02-03,MSNBC,0.0642
2014-02-04,MSNBC,0
2014-02-05,MSNBC,0
2014-02-06,MSNBC,0
2014-02-07,MSNBC,0.0421
2014-02-08,MSNBC,0.0410
2014-02-09,MSNBC,0
2014-02-10,MSNBC,0
2014-02-11,MSNBC,0
2014-02-12,MSNBC,0
2014-02-13,MSNBC,0
2014-02-14,MSNBC,0
2014-02-15,MSNBC,0
2014-02-16,MSNBC,0.1117
2014-02-17,MSNBC,0.0380
2014-02-18,MSNBC,0.0715
2014-02-19,MSNBC,0.0643
2014-02-20,MSNBC,0
2014-02-21,MSNBC,0.0216
2014-02-22,MSNBC,0.0337
2014-02-23,MSNBC,0
2014-02-24,MSNBC,0.0974
2014-02-25,MSNBC,0.0215
2014-02-26,MSNBC,0.0859
